timestamp,tower_id,latency_ms,packet_drop_rate,total_bandwidth_mbps,is_anomaly_ground_truth
2023-10-02 20:00:00,T1000,36.307817182397095,0.31075188482297517,442.22787054634495,0
2023-10-02 21:00:00,T1000,42.819315753079586,0.24193231876460627,381.5509793027945,0
2023-10-02 22:00:00,T1000,31.792015011555847,0.24398089134695863,344.8969423390589,0
2023-10-02 23:00:00,T1000,49.3525919927189,0.46422224067465445,335.6196582681301,0
2023-10-03 00:00:00,T1000,51.089519713194825,0.4160645430295692,298.57701865370854,0
2023-10-03 01:00:00,T1000,63.24219110712318,0.5122503612978869,250.2967363309585,0
2023-10-03 02:00:00,T1000,58.390276075449584,0.6730625071773744,218.2972799182168,0
2023-10-03 03:00:00,T1000,68.31888813847725,0.9011653083047027,214.3342220160961,0
2023-10-03 04:00:00,T1000,73.5598274595412,0.8988092980671578,162.54921226487298,0
2023-10-03 05:00:00,T1000,62.685830678635476,1.0473206294230373,146.39911438212724,0
2023-10-03 06:00:00,T1000,63.73049240362013,0.9351252989613993,140.7115365414522,0
2023-10-03 07:00:00,T1000,70.50123832200471,0.867975501349271,139.37084432492983,0
2023-10-03 08:00:00,T1000,70.57567046046209,0.9637998719255793,174.62728164768623,0
2023-10-03 09:00:00,T1000,65.85430768686598,0.6985332940092976,174.0035941964104,0
2023-10-03 10:00:00,T1000,56.73386418973148,0.8164329151718431,226.5747092887494,0
2023-10-03 11:00:00,T1000,53.96375304659578,0.5122432131573316,259.8380451319711,0
2023-10-03 12:00:00,T1000,47.02919669242781,0.33128284842264866,301.46007515816825,0
2023-10-03 13:00:00,T1000,49.199014318956586,0.2554047993045919,345.9185730316111,0
2023-10-03 14:00:00,T1000,39.04962707472836,0.4354874669913643,377.268828951706,0
2023-10-03 15:00:00,T1000,46.86574901031879,0.24563069831899234,409.5924156189538,0
2023-10-03 16:00:00,T1000,31.67815421194419,0.30826113913452763,430.72546994062475,0
2023-10-03 17:00:00,T1000,28.8082200591368,0.0,442.90459472193197,0
2023-10-03 18:00:00,T1000,28.694408397245642,0.16356031928458475,450.55610854614775,0
2023-10-03 19:00:00,T1000,39.07488522615901,0.033151244135981556,440.76980305344176,0
2023-10-03 20:00:00,T1000,30.381323616757083,0.0,415.05162394855506,0
2023-10-03 21:00:00,T1000,36.26082600990198,0.3990251453624644,407.1693086589556,0
2023-10-03 22:00:00,T1000,36.54721524343323,0.1680103671950296,372.77513893373265,0
2023-10-03 23:00:00,T1000,40.67378000456782,0.2996702569480496,354.1806381512777,0
2023-10-04 00:00:00,T1000,50.112679684636774,0.645521299700478,300.3987737217113,0
2023-10-04 01:00:00,T1000,45.16776036492435,0.5495996954731573,234.1240523173436,0
2023-10-04 02:00:00,T1000,63.93609107150795,0.6027507768192424,216.27629416872335,0
2023-10-04 03:00:00,T1000,68.77986929012867,0.8088148261334406,198.41456293695984,0
2023-10-04 04:00:00,T1000,61.7464505245174,1.026401410325881,162.18681889645916,0
2023-10-04 05:00:00,T1000,83.85369936155365,1.0745528750833206,157.22905570877114,0
2023-10-04 06:00:00,T1000,73.17203029734813,0.7573082837923178,136.74660488497,0
2023-10-04 07:00:00,T1000,74.15449909790966,0.8242245422614126,159.21395098277338,0
2023-10-04 08:00:00,T1000,73.66685482765473,0.875499866342481,173.54399616389063,0
2023-10-04 09:00:00,T1000,64.70201508452963,0.7975378805497332,190.2102990025613,0
2023-10-04 10:00:00,T1000,66.46294742054023,0.755532455333027,220.52487353450417,0
2023-10-04 11:00:00,T1000,45.65445330123237,0.541474917137955,275.4641480504255,0
2023-10-04 12:00:00,T1000,54.97561565159665,0.470937963246673,289.6529074435925,0
2023-10-04 13:00:00,T1000,54.989054117728074,0.31521146821405543,333.4872543237916,0
2023-10-04 14:00:00,T1000,35.98429599791839,0.39699969659674794,369.78860258958576,0
2023-10-04 15:00:00,T1000,35.61196837913122,0.04797116349933497,408.75639583570455,0
2023-10-04 16:00:00,T1000,36.457208298803565,0.368910610576766,424.6659888854514,0
2023-10-04 17:00:00,T1000,37.83456308803997,0.068494178200945,444.9574534369351,0
2023-10-04 18:00:00,T1000,27.17038833182477,0.17942126010305517,460.77612674215607,0
2023-10-04 19:00:00,T1000,37.367599359551676,0.08382248219147154,463.5177424750092,0
2023-10-04 20:00:00,T1000,34.71467475331247,0.1677846466263333,415.20802443706566,0
2023-10-04 21:00:00,T1000,27.641914326626814,0.18304248606863044,408.2104221829318,0
2023-10-04 22:00:00,T1000,38.00326419711497,0.0,377.5649341351522,0
2023-10-04 23:00:00,T1000,51.20958322347216,0.3831713393329047,334.38125758584636,0
2023-10-05 00:00:00,T1000,51.553736720402085,0.5839679254381265,287.72499117048824,0
2023-10-05 01:00:00,T1000,63.57268168551998,0.573028757976445,261.9118037185455,0
2023-10-05 02:00:00,T1000,63.02316914423214,0.8755984559744611,217.0388120316174,0
2023-10-05 03:00:00,T1000,54.63733873750701,0.7718008920479742,196.7308383897128,0
2023-10-05 04:00:00,T1000,68.14045889554751,0.9078897520102066,173.867378338371,0
2023-10-05 05:00:00,T1000,67.99984323864751,0.9916914198687883,161.31863247238604,0
2023-10-05 06:00:00,T1000,70.03984521420061,0.8723498922576246,157.869060614097,0
2023-10-05 07:00:00,T1000,70.93562901267408,1.0339774807908766,162.27957003798534,0
2023-10-05 08:00:00,T1000,66.78981803279248,0.9000684653674818,156.2970861001836,0
2023-10-05 09:00:00,T1000,64.63007707450976,0.7667129386734937,198.41892748814712,0
2023-10-05 10:00:00,T1000,62.71168670772528,0.7067535195510236,228.0822150652764,0
2023-10-05 11:00:00,T1000,61.465443173875336,0.6271704667743423,273.9920472240901,0
2023-10-05 12:00:00,T1000,58.24300487207868,0.25565418267644857,291.176220137889,0
2023-10-05 13:00:00,T1000,40.8928046285192,0.5257683423790553,321.435361950863,0
2023-10-05 14:00:00,T1000,34.71898998577611,0.3917154637473244,375.81199154087096,0
2023-10-05 15:00:00,T1000,35.00229950031313,0.08899740983329293,400.3969156376364,0
2023-10-05 16:00:00,T1000,30.858070013979244,0.10658597276961515,418.2236305548389,0
2023-10-05 17:00:00,T1000,28.029325744366595,0.09815821254446458,450.8835180595555,0
2023-10-05 18:00:00,T1000,37.71459060250598,0.15749350669074852,437.9710932599213,0
2023-10-05 19:00:00,T1000,32.40339509831318,0.2527289422405252,428.6309393122981,0
2023-10-05 20:00:00,T1000,24.7338042815716,0.02366060225486258,422.6461360250925,0
2023-10-05 21:00:00,T1000,39.70743867429303,0.13405976955683374,409.6146730177543,0
2023-10-05 22:00:00,T1000,35.377348579543515,0.36766005156874104,369.0036570493977,0
2023-10-05 23:00:00,T1000,39.06158790370811,0.35413005398515707,349.974996754777,0
2023-10-06 00:00:00,T1000,44.15684469556514,0.46242947392077555,295.16558435197186,0
2023-10-06 01:00:00,T1000,54.08518397854468,0.5815361728792573,253.3923736802207,0
2023-10-06 02:00:00,T1000,67.01244989209587,0.7684828337083964,213.05071996020192,0
2023-10-06 03:00:00,T1000,68.81436582905602,0.7736614050552517,171.42097001639354,0
2023-10-06 04:00:00,T1000,68.46281936689823,0.670470677814327,177.56521674796826,0
2023-10-06 05:00:00,T1000,68.92779424115548,0.851750073682913,158.91463788184367,0
2023-10-06 06:00:00,T1000,60.95848253915236,0.7317649627695612,154.7932779894332,0
2023-10-06 07:00:00,T1000,71.90084220443818,0.6433902227200583,150.40031627928002,0
2023-10-06 08:00:00,T1000,58.56497632870226,0.8537085589333054,168.9464413003651,0
2023-10-06 09:00:00,T1000,65.76784148853409,0.8190986506453818,202.9010375048809,0
2023-10-06 10:00:00,T1000,65.69968773414442,0.7860040578317766,217.00852420991595,0
2023-10-06 11:00:00,T1000,50.26384844766845,0.6450782995986576,259.17255716382317,0
2023-10-06 12:00:00,T1000,47.65632147331779,0.5490811227522769,302.96203099869064,0
2023-10-06 13:00:00,T1000,46.651844998746505,0.32023683569093997,336.28494971104584,0
2023-10-06 14:00:00,T1000,39.84301661499607,0.15344296236412508,388.2707554760601,0
2023-10-06 15:00:00,T1000,38.62091300243052,0.5020255576372207,393.95386018504223,0
2023-10-06 16:00:00,T1000,34.9008727619394,0.3153199211559414,442.06921728830827,0
2023-10-06 17:00:00,T1000,31.384789928873552,0.11853437273791785,442.0714990403501,0
2023-10-06 18:00:00,T1000,29.799303756008722,0.04109270863636896,466.45283662916574,0
2023-10-06 19:00:00,T1000,29.525895165650233,0.14716279215547537,447.34302787197754,0
2023-10-06 20:00:00,T1000,35.82161753857295,0.1733842942119286,439.8462522916104,0
2023-10-06 21:00:00,T1000,32.39494617702465,0.27922300013611534,413.53677360549017,0
2023-10-06 22:00:00,T1000,46.903497248999365,0.2570857656089883,359.70775795005176,0
2023-10-06 23:00:00,T1000,33.95535424465665,0.33229162049095484,322.38262641996903,0
2023-10-07 00:00:00,T1000,50.0533386380002,0.42891283738375896,304.7771580672827,0
2023-10-07 01:00:00,T1000,50.864396210131545,0.6691521264513982,252.04541192419055,0
2023-10-07 02:00:00,T1000,56.782953399887596,0.8224422622889741,208.45352566774335,0
2023-10-07 03:00:00,T1000,69.55399768889635,0.6491569632244346,201.43985737212023,0
2023-10-07 04:00:00,T1000,63.25368100455377,0.6322960629384242,152.3608981628731,0
2023-10-07 05:00:00,T1000,78.58596255829184,0.9216950468763999,149.649783641615,0
2023-10-07 06:00:00,T1000,62.83856281147676,0.9179332389066698,167.61432025194048,0
2023-10-07 07:00:00,T1000,74.29159321980892,0.7538802690611848,160.8315486718986,0
2023-10-07 08:00:00,T1000,59.30205795374661,0.9875594756692935,160.66838164028445,0
2023-10-07 09:00:00,T1000,66.37152849878389,0.8256860031281936,197.41229472323556,0
2023-10-07 10:00:00,T1000,67.77008865447948,0.6146828502660597,232.18290385943396,0
2023-10-07 11:00:00,T1000,54.3731648109867,0.5556112612996842,248.50822706187947,0
2023-10-07 12:00:00,T1000,45.585557002489885,0.6729497219493906,296.40262026176123,0
2023-10-07 13:00:00,T1000,43.13710319172189,0.43433566597028583,342.3824208100432,0
2023-10-07 14:00:00,T1000,43.400882240624284,0.5574618001416243,398.7958667441023,0
2023-10-07 15:00:00,T1000,40.36642242789627,0.17443699762830828,409.8733321411267,0
2023-10-07 16:00:00,T1000,34.25931412009143,0.11216373947483163,414.62958229653475,0
2023-10-07 17:00:00,T1000,30.600720264852253,0.17921635546775694,456.2809028801029,0
2023-10-07 18:00:00,T1000,17.020372765481458,0.03819295106247817,431.2334464588943,0
2023-10-07 19:00:00,T1000,30.06895764643323,0.0440163409942408,442.1859020433737,0
2023-10-07 20:00:00,T1000,32.770355397210956,0.15346424496570985,425.51321465705547,0
2023-10-07 21:00:00,T1000,40.40835008883434,0.13771187978598157,418.10998706582495,0
2023-10-07 22:00:00,T1000,40.510398275686434,0.4111873129263185,366.43093437878514,0
2023-10-07 23:00:00,T1000,40.66314625168481,0.44248316012159633,350.49006459049144,0
2023-10-08 00:00:00,T1000,48.00626950005857,0.4021266105893481,296.7894945855528,0
2023-10-08 01:00:00,T1000,58.27634401793559,0.5350699353639096,256.5553949756084,0
2023-10-08 02:00:00,T1000,61.821567400630634,0.563421830058991,223.34861903517984,0
2023-10-08 03:00:00,T1000,71.20534655564694,0.7778214450003501,176.65416378150928,0
2023-10-08 04:00:00,T1000,66.42948998756995,0.8300472154011516,169.79786925612834,0
2023-10-08 05:00:00,T1000,63.90937501998367,0.9267729900118891,155.9378252590619,0
2023-10-08 06:00:00,T1000,68.15587188249218,0.8461916726010408,147.632944847377,0
2023-10-08 07:00:00,T1000,64.58172156876175,1.001219324006995,149.6876556141443,0
2023-10-08 08:00:00,T1000,66.93645362153106,0.6293881055135977,164.09960074310115,0
2023-10-08 09:00:00,T1000,62.71652785299268,0.7633480556070201,178.42635639244247,0
2023-10-08 10:00:00,T1000,72.03206036993743,0.6605010891991662,216.75570226554493,0
2023-10-08 11:00:00,T1000,48.18945903561804,0.6420907156019563,266.6956768553775,0
2023-10-08 12:00:00,T1000,44.31535439476892,0.4478660433886024,299.3620018778347,0
2023-10-08 13:00:00,T1000,47.471386773719715,0.43554411104435004,339.71717404985174,0
2023-10-08 14:00:00,T1000,42.180644777864096,0.3343381945332635,375.4133569422015,0
2023-10-08 15:00:00,T1000,34.12329358849425,0.2637982564873044,414.3840160318733,0
2023-10-08 16:00:00,T1000,33.72669133101734,0.0958682303088475,442.2454322060794,0
2023-10-08 17:00:00,T1000,29.065195155114058,0.05357080884994383,450.3381011392606,0
2023-10-08 18:00:00,T1000,31.157758299542632,0.1675340847029183,469.2075257870315,0
2023-10-08 19:00:00,T1000,23.7740570911017,0.13890618149937164,446.03632136848046,0
2023-10-08 20:00:00,T1000,27.907703178255037,0.17668275349062668,424.5122132256898,0
2023-10-08 21:00:00,T1000,43.40703670017746,0.34777309598824746,400.07021414890846,0
2023-10-08 22:00:00,T1000,33.76073254886338,0.42322342026261167,365.1640992347672,0
2023-10-08 23:00:00,T1000,32.730213585407,0.26958989963906743,340.53606555431145,0
2023-10-09 00:00:00,T1000,58.80056102919918,0.6565563256786565,302.6618890139696,0
2023-10-09 01:00:00,T1000,57.827908387761035,0.4618061479257658,269.4582318585016,0
2023-10-09 02:00:00,T1000,60.45068305375124,0.6625351400804749,209.0628862701159,0
2023-10-09 03:00:00,T1000,63.338360716401176,0.7845943151673394,188.88952464813252,0
2023-10-09 04:00:00,T1000,62.804191610612165,0.8601254780713735,162.9173110439385,0
2023-10-09 05:00:00,T1000,66.9445136576561,0.8526464038746978,154.3494408596557,0
2023-10-09 06:00:00,T1000,66.99637027101922,0.940516664849951,151.78506487254398,0
2023-10-09 07:00:00,T1000,77.60459749966041,0.9319253252965772,150.7896482482765,0
2023-10-09 08:00:00,T1000,68.79710296157873,1.059556953259217,159.5861343893302,0
2023-10-09 09:00:00,T1000,64.75291711084225,0.7238949073460252,200.1582813706416,0
2023-10-09 10:00:00,T1000,56.153802142573014,0.42053825557934243,230.8227788039624,0
2023-10-09 11:00:00,T1000,58.326397586249854,0.6253293160632685,272.65928081755436,0
2023-10-09 12:00:00,T1000,46.35073889376563,0.574037933584278,296.60298763826637,0
2023-10-09 13:00:00,T1000,45.23798733880065,0.4193763899333247,325.7296334183052,0
2023-10-09 14:00:00,T1000,37.151584655956896,0.2976561440395141,382.78481615996293,0
2023-10-09 15:00:00,T1000,30.57392552648479,0.2396806493296985,405.1849405829362,0
2023-10-09 16:00:00,T1000,33.6649094048673,0.1302914532274896,415.7048657096494,0
2023-10-09 17:00:00,T1000,32.170309737111445,0.11457922996228752,460.14687160650755,0
2023-10-09 18:00:00,T1000,33.68404860988641,0.0,453.9407177208607,0
2023-10-09 19:00:00,T1000,32.49642279166718,0.018620617100204573,451.0134364817952,0
2023-10-09 20:00:00,T1000,32.44641255823555,0.25942744229117687,433.74718492797797,0
2023-10-09 21:00:00,T1000,36.2529260576429,0.34987410259691576,403.1635638170782,0
2023-10-09 22:00:00,T1000,40.279760905353825,0.27054580799376526,373.8397799115432,0
2023-10-09 23:00:00,T1000,49.074792879689795,0.3487927636673721,344.8949456042328,0
2023-10-10 00:00:00,T1000,46.70110356292753,0.4501539469944911,274.02167103004126,0
2023-10-10 01:00:00,T1000,54.52338843115509,0.6707229766010923,264.8070849476749,0
2023-10-10 02:00:00,T1000,61.17478007868639,0.4612580055288684,232.0741942261781,0
2023-10-10 03:00:00,T1000,67.18766795121626,0.6905008331994836,194.1728618578038,0
2023-10-10 04:00:00,T1000,74.41766131602533,0.7782528795965563,179.35516478495396,0
2023-10-10 05:00:00,T1000,79.4121106540344,0.8765391831008481,158.71827922227644,0
2023-10-10 06:00:00,T1000,66.7693645760705,0.9344200076101514,143.2407964470233,0
2023-10-10 07:00:00,T1000,69.62823011315696,0.8258830393513452,162.765094542855,0
2023-10-10 08:00:00,T1000,70.31244843222498,1.0064754454244556,177.89836755272327,0
2023-10-10 09:00:00,T1000,75.30837693690128,0.9146288099924305,190.0291091769596,0
2023-10-10 10:00:00,T1000,63.494961072740296,0.7805770960581457,217.84567363816487,0
2023-10-10 11:00:00,T1000,58.0072666232145,0.5459585811254131,255.74233881148876,0
2023-10-10 12:00:00,T1000,44.787853166108945,0.5258671669760907,283.67706720883706,0
2023-10-10 13:00:00,T1000,41.842807706896636,0.37252156131270164,336.64231103016533,0
2023-10-10 14:00:00,T1000,44.51460173231799,0.23082910971866372,379.40406375109865,0
2023-10-10 15:00:00,T1000,41.4782677114475,0.2916791709855574,388.2229725018571,0
2023-10-10 16:00:00,T1000,34.57567123741049,0.11669845266246615,438.3141602149085,0
2023-10-10 17:00:00,T1000,30.486014587135596,0.20410962777643188,447.8069450727265,0
2023-10-10 18:00:00,T1000,27.882434989939018,0.07451018043713989,454.05591366911466,0
2023-10-10 19:00:00,T1000,28.24058450773014,0.3087314529648496,454.26761531145127,0
2023-10-10 20:00:00,T1000,36.20918674643063,0.2131882283971859,438.10109233032335,0
2023-10-10 21:00:00,T1000,31.998470863149922,0.14520899402770412,415.332876655516,0
2023-10-10 22:00:00,T1000,43.24801424509735,0.1801170740840755,363.0724414696773,0
2023-10-10 23:00:00,T1000,43.60003843582453,0.43794278779549384,359.5658109778002,0
2023-10-11 00:00:00,T1000,51.12562552036329,0.4820635647991992,303.4951825238038,0
2023-10-11 01:00:00,T1000,60.99191973698841,0.5657216051236287,253.61894401343886,0
2023-10-11 02:00:00,T1000,57.86740926035796,0.7000612185704912,229.35090614672995,0
2023-10-11 03:00:00,T1000,66.92981983181096,0.8639094800395437,175.08764357247048,0
2023-10-11 04:00:00,T1000,67.15333829309658,0.7695991453096876,164.77452236949532,0
2023-10-11 05:00:00,T1000,69.90028867980105,0.8834306304006754,160.74345522004072,0
2023-10-11 06:00:00,T1000,62.12439030473264,0.9405950757837193,160.96438677498293,0
2023-10-11 07:00:00,T1000,62.888013723906234,1.0022498806482065,145.61020310208391,0
2023-10-11 08:00:00,T1000,68.60944542032517,0.827718308169108,152.44720379069526,0
2023-10-11 09:00:00,T1000,64.65189367649496,0.7074387782394207,197.05285772967275,0
2023-10-11 10:00:00,T1000,60.64010878349252,0.8879908163463505,243.80309161175893,0
2023-10-11 11:00:00,T1000,57.19358256663586,0.6176834632126333,251.5982888612853,0
2023-10-11 12:00:00,T1000,49.09083081389541,0.6729506591769284,300.9734714818358,0
2023-10-11 13:00:00,T1000,44.63767274069325,0.3896362000223868,344.6019961901365,0
2023-10-11 14:00:00,T1000,40.771578887758096,0.4957365882511607,363.9882686099868,0
2023-10-11 15:00:00,T1000,39.25447246968405,0.1042490047205271,403.0323280778203,0
2023-10-11 16:00:00,T1000,33.977677915819314,0.2613475675374168,408.6189700822491,0
2023-10-11 17:00:00,T1000,29.31569491461967,0.1314579553680256,425.61029763326485,0
2023-10-11 18:00:00,T1000,34.992065061695556,0.07973944644308448,464.16685865888127,0
2023-10-11 19:00:00,T1000,33.13050838403944,0.029008031607424878,444.1637336431786,0
2023-10-11 20:00:00,T1000,33.903334306371114,0.17108137909065907,420.9121727922318,0
2023-10-11 21:00:00,T1000,42.23260671298245,0.2801351412296573,408.4097824508274,0
2023-10-11 22:00:00,T1000,36.60510159738734,0.42107037405739994,385.3308100719474,0
2023-10-11 23:00:00,T1000,49.7575599549077,0.41238284627680893,345.877195231865,0
2023-10-12 00:00:00,T1000,52.60196307179345,0.587081674233367,299.6789573363886,0
2023-10-12 01:00:00,T1000,61.246429132830585,0.5047413467758006,261.5546839289977,0
2023-10-12 02:00:00,T1000,62.936238806766866,0.5956464602313023,227.77362615302434,0
2023-10-12 03:00:00,T1000,61.908161299910226,0.7543687042256401,201.06584650590608,0
2023-10-12 04:00:00,T1000,66.36231022134353,0.8672336940430533,150.8277212395255,0
2023-10-12 05:00:00,T1000,72.38520023406205,0.9934392748138465,137.7872003100676,0
2023-10-12 06:00:00,T1000,69.92991911620764,0.8560841638652589,161.24263934167078,0
2023-10-12 07:00:00,T1000,78.00248045139365,0.8234832426173753,168.58096760492762,0
2023-10-12 08:00:00,T1000,61.660794375297485,0.877066270880203,167.46806497671784,0
2023-10-12 09:00:00,T1000,60.14134245478414,0.8056912082280969,187.29873463702634,0
2023-10-12 10:00:00,T1000,60.087438871675154,0.6026760653208231,241.02885092424881,0
2023-10-12 11:00:00,T1000,53.628721916100254,0.5922994765093017,253.91391943822964,0
2023-10-12 12:00:00,T1000,53.61546288941805,0.6401562774830933,295.96946213861975,0
2023-10-12 13:00:00,T1000,38.34280797605584,0.42314998813344756,328.21731201416736,0
2023-10-12 14:00:00,T1000,42.65351298727732,0.256361163028465,371.01053357684884,0
2023-10-12 15:00:00,T1000,28.502985216559075,0.40069710286673094,386.9224590869039,0
2023-10-12 16:00:00,T1000,33.51460395539245,0.2907768579696908,424.32819995051045,0
2023-10-12 17:00:00,T1000,31.69487758810323,0.05319806488523023,432.17710257202236,0
2023-10-12 18:00:00,T1000,33.55800790771895,0.0,450.235334461448,0
2023-10-12 19:00:00,T1000,34.22898968817869,0.0,440.41077626991745,0
2023-10-12 20:00:00,T1000,34.379208577306784,0.0,426.70074657126406,0
2023-10-12 21:00:00,T1000,37.00252496165759,0.1390607452227463,413.86383390542653,0
2023-10-12 22:00:00,T1000,44.680095434870296,0.3213282520976878,382.10492241908287,0
2023-10-12 23:00:00,T1000,36.95516161248475,0.3758275584908652,348.6476596904472,0
2023-10-13 00:00:00,T1000,45.51130740505194,0.4920870181837915,325.167957626394,0
2023-10-13 01:00:00,T1000,56.653551463207044,0.48632754505833076,276.24234831933927,0
2023-10-13 02:00:00,T1000,48.82379843001066,0.7802083138082891,222.0466073246146,0
2023-10-13 03:00:00,T1000,68.09301147937516,0.866816508839698,195.5039932372126,0
2023-10-13 04:00:00,T1000,70.06310466803576,0.5897736571405465,186.3733699321557,0
2023-10-13 05:00:00,T1000,62.793081018117675,0.8552468134492806,145.41555303775044,0
2023-10-13 06:00:00,T1000,65.342340686405,0.8117520755868276,138.66968106822404,0
2023-10-13 07:00:00,T1000,75.67810819148262,1.1014132821208835,149.6889469667885,0
2023-10-13 08:00:00,T1000,68.8419040475056,0.863756792393619,174.52225736876673,0
2023-10-13 09:00:00,T1000,62.57621574492015,0.5839143184100055,190.7104557347041,0
2023-10-13 10:00:00,T1000,59.6507608157916,0.5522663487969072,242.57252682632344,0
2023-10-13 11:00:00,T1000,54.771165369754755,0.7097624904292293,263.8093981267115,0
2023-10-13 12:00:00,T1000,54.02318207512941,0.46498654988588367,312.3639151766828,0
2023-10-13 13:00:00,T1000,54.12049490449445,0.35808249162353867,349.727503002925,0
2023-10-13 14:00:00,T1000,36.03448522796879,0.5045400543855596,371.950744415061,0
2023-10-13 15:00:00,T1000,30.921691912662375,0.2552318679009875,411.7054786470973,0
2023-10-13 16:00:00,T1000,31.83364317097122,0.012173413887058587,420.04755962817933,0
2023-10-13 17:00:00,T1000,24.2965224088343,0.09717231085088437,455.43847959511254,0
2023-10-13 18:00:00,T1000,33.89794600161021,0.06438114396643507,450.4003372441232,0
2023-10-13 19:00:00,T1000,26.99512045179977,0.13998126372989333,452.151730324355,0
2023-10-13 20:00:00,T1000,31.08465672036929,0.1283715167615444,442.32054870396706,0
2023-10-13 21:00:00,T1000,39.68216461947581,0.18662848227175374,406.93293360687755,0
2023-10-13 22:00:00,T1000,40.02659449692289,0.2758899325236166,352.9828934596822,0
2023-10-13 23:00:00,T1000,37.52310075288084,0.41705130498779197,333.48146823074273,0
2023-10-14 00:00:00,T1000,48.425132116865896,0.5554094024236416,310.5804826675056,0
2023-10-14 01:00:00,T1000,57.61040448993099,0.754864832338932,256.4085697763035,0
2023-10-14 02:00:00,T1000,60.695631825694214,0.7063702352900144,230.03839156725226,0
2023-10-14 03:00:00,T1000,63.95490493993236,0.7163122233662628,198.09904293620977,0
2023-10-14 04:00:00,T1000,67.67638829681144,0.8288831105386218,175.0997472887614,0
